atga_last_6,atgf_last_6,atsa_last_6,atsf_last_6,atsta_last_6,atstf_last_6,htga_last_6,htgf_last_6,htsa_last_6,htsf_last_6,htsta_last_6,htstf_last_6,FTR
5,2,64,68,21,18,9,7,68,82,23,31,H
8,10,71,72,20,29,7,5,73,84,24,18,A
5,14,74,86,22,39,14,5,78,63,32,13,A
5,7,68,71,20,22,7,11,87,83,30,35,H
6,14,57,88,18,36,4,10,67,109,19,39,H
10,11,74,105,24,39,18,4,86,69,34,12,H
8,6,79,69,29,14,6,11,59,85,16,35,D
7,6,87,61,25,16,5,6,64,105,18,37,H
8,5,83,81,27,18,7,6,74,75,29,18,D
15,2,78,59,34,11,7,8,74,76,23,24,H
1,8,54,89,18,32,8,3,74,63,26,18,D
5,12,69,113,22,39,12,11,79,97,26,34,H
16,5,85,67,32,14,6,6,90,64,25,18,H
10,10,68,91,23,32,8,7,110,44,31,16,A
8,14,92,91,29,37,5,15,73,84,22,38,H
10,3,95,81,35,24,8,13,62,91,20,36,H
6,9,64,83,19,36,9,5,127,65,49,15,H
4,7,62,106,17,39,8,12,81,74,22,30,D
7,6,67,86,26,21,15,3,99,84,37,24,H
10,7,108,47,31,20,8,12,87,91,28,36,H
5,6,89,71,24,15,2,9,57,84,20,29,H
6,9,74,73,25,24,6,12,73,104,25,36,D
8,5,119,64,47,16,6,4,83,79,23,19,H
8,11,75,71,23,26,15,2,68,67,31,15,D
4,14,68,82,24,39,11,11,79,82,29,29,H
8,20,58,108,18,42,14,4,96,59,28,13,H
9,4,74,61,25,18,5,7,61,76,17,31,D
11,11,82,95,27,34,4,5,66,99,17,38,A
11,5,107,57,28,15,9,6,75,58,23,18,H
3,12,57,87,17,29,4,11,64,76,23,33,H
7,16,79,113,22,41,6,8,75,76,24,24,D
8,8,58,78,19,30,12,7,114,47,31,20,A
13,2,68,67,26,16,7,4,89,69,29,12,A
15,6,95,87,37,29,8,10,101,88,36,36,H
8,12,80,95,27,33,7,5,72,89,28,24,A
5,4,68,101,21,40,8,16,49,114,17,41,H
7,11,71,73,26,28,9,5,107,66,41,18,D
6,5,79,80,24,21,8,8,84,71,32,23,D
12,7,113,47,32,18,9,5,83,79,34,20,H
11,3,71,68,25,18,17,6,108,89,41,28,H
9,8,85,70,33,23,6,10,93,94,31,35,H
10,4,109,45,27,13,6,4,70,87,21,24,D
3,11,64,75,24,33,10,5,114,58,41,18,A
8,8,78,67,23,22,7,8,71,76,23,29,H
5,10,58,85,21,30,7,14,76,104,24,36,H
9,16,74,109,29,40,8,3,80,75,26,12,H
7,9,57,89,18,32,5,20,54,109,18,44,H
7,12,73,75,26,27,10,3,72,102,26,41,D
9,5,79,86,30,27,9,2,68,70,21,19,H
4,20,57,119,18,45,10,8,85,72,34,20,A
6,10,99,88,30,31,8,9,67,81,21,29,H
7,14,71,98,22,35,8,3,109,46,25,12,A
6,4,71,82,21,24,8,9,57,82,21,27,A
11,4,109,60,37,20,11,8,91,55,33,22,D
14,6,99,85,36,28,11,14,75,105,31,37,H
9,5,64,98,24,41,15,6,120,48,41,16,A
9,6,71,81,26,15,2,13,62,76,24,34,H
4,11,63,92,20,37,8,12,77,70,28,24,A
7,3,106,61,32,20,5,2,70,66,17,20,H
7,4,73,86,26,27,10,17,75,110,32,42,H
7,8,89,88,28,30,8,11,74,76,25,25,A
5,20,58,118,17,41,10,10,51,85,19,29,D
9,14,70,97,22,33,11,8,93,63,31,21,H
10,5,65,103,28,40,8,6,114,52,24,14,A
15,6,107,87,37,27,13,10,91,72,36,16,A
3,10,72,93,25,35,1,11,57,76,20,30,D
6,7,79,73,24,25,16,3,124,55,42,16,H
9,5,77,79,27,16,8,8,75,80,23,28,D
11,9,81,83,32,25,9,3,94,65,27,18,H
3,4,70,72,15,21,11,14,64,100,19,35,H
14,5,114,76,38,26,4,9,69,90,27,35,H
10,9,89,62,32,19,9,6,73,78,23,14,D
2,10,56,77,20,31,4,20,61,116,17,38,H
11,9,63,80,22,27,5,8,89,81,28,29,D
9,5,120,55,25,14,11,5,95,79,30,24,D
7,8,73,65,23,24,6,7,86,69,30,24,A
9,9,69,81,21,25,15,8,127,64,45,20,D
10,17,68,124,30,44,11,6,66,110,28,39,A
9,5,75,66,24,16,12,7,80,86,31,23,D
9,9,110,73,38,22,8,5,106,65,25,19,D
9,7,83,78,31,28,9,8,92,64,34,18,H
9,3,96,67,26,18,8,22,65,133,23,50,H
7,19,66,111,22,36,15,5,126,77,41,23,A
6,7,84,82,29,26,3,5,77,70,18,22,A
11,5,106,73,34,22,6,8,75,69,23,25,H
16,6,79,103,37,33,11,9,70,78,24,28,A
5,13,69,104,24,41,9,10,76,81,21,24,A
10,16,59,103,16,40,8,11,66,77,23,30,D
7,7,89,70,32,17,6,9,62,87,19,28,H
11,6,69,89,27,23,17,9,83,85,38,22,D
15,7,111,85,41,27,8,6,116,72,38,21,A
7,11,74,74,25,30,11,5,112,65,36,19,A
9,21,71,128,25,47,8,23,73,104,25,42,H
8,8,84,77,24,21,8,14,55,99,15,37,H
8,4,96,78,26,21,6,15,73,103,25,45,A
13,7,73,75,25,26,10,4,106,69,27,19,A
6,5,75,70,22,24,11,6,87,75,31,26,A
7,10,69,85,22,31,6,5,74,62,20,17,A
10,5,74,85,23,23,11,6,121,69,36,23,D
6,5,70,73,24,29,9,19,72,109,25,38,H
7,11,72,82,23,30,8,6,110,74,40,22,A
6,5,105,80,30,24,11,2,101,64,28,15,D
8,6,94,64,28,17,10,4,88,70,34,23,D
14,8,102,91,39,31,8,7,78,64,22,20,H
8,19,73,129,19,47,8,12,55,98,15,36,H
11,10,73,76,21,28,4,12,75,111,26,42,H
8,12,76,94,26,34,6,12,63,93,20,31,A
12,6,105,64,37,15,12,10,75,92,32,20,H
5,10,83,98,25,34,11,6,103,62,32,13,D
6,10,60,90,24,28,11,7,76,93,23,29,H
11,5,98,64,36,22,8,7,108,94,33,32,A
8,11,54,93,18,34,10,10,66,79,18,29,A
9,17,72,110,25,35,6,7,79,72,24,16,A
7,10,74,73,20,29,7,19,72,128,20,47,H
14,6,133,62,43,17,17,8,100,86,40,33,H
9,5,104,79,40,23,6,5,83,69,25,30,D
10,4,107,70,31,18,8,10,77,90,25,33,H
10,11,69,102,30,23,5,10,77,81,23,30,A
15,7,153,62,49,18,12,4,118,64,35,17,A
5,5,89,73,32,23,6,10,75,99,23,34,H
5,4,102,99,33,30,16,9,93,100,38,38,A
5,10,54,85,17,34,7,10,71,76,19,27,A
9,6,79,74,25,15,6,11,71,79,23,30,H
8,6,70,94,21,32,10,8,71,70,20,22,H
7,5,80,72,28,29,10,11,69,93,30,22,H
6,16,68,117,15,41,12,7,105,55,33,15,A
9,17,75,109,28,34,4,10,60,85,23,28,A
8,10,78,98,25,32,9,3,94,71,28,24,A
20,8,93,95,42,33,8,11,77,95,26,31,H
15,7,103,59,36,16,9,3,80,67,30,26,H
9,4,80,72,22,27,8,17,73,98,18,41,D
12,4,109,73,33,22,8,18,73,110,29,37,H
8,9,74,77,22,27,7,3,86,77,25,23,H
9,8,62,73,19,23,4,7,97,98,33,32,D
6,9,66,89,25,30,11,8,140,64,47,20,A
5,13,75,87,22,31,2,10,55,84,16,33,H
9,11,72,81,28,21,10,5,86,76,28,15,A
5,11,76,110,21,35,7,6,80,72,23,22,D
2,10,63,105,21,33,10,9,56,82,19,28,D
6,11,69,92,24,34,6,3,86,86,23,24,D
18,7,93,87,43,32,12,5,81,79,30,16,H
5,8,74,101,24,32,10,14,76,91,21,37,H
9,9,88,74,24,23,7,3,81,69,25,27,H
16,5,121,69,40,25,8,11,71,83,22,30,H
14,9,140,64,50,20,2,11,55,81,15,32,D
16,7,102,65,38,16,6,9,103,89,39,31,H
7,7,82,74,24,26,8,6,80,67,23,24,H
7,16,68,112,29,39,5,14,64,83,21,26,A
7,10,74,79,22,27,16,5,104,67,40,19,H
10,6,82,80,28,20,11,8,158,61,51,20,H
8,12,76,74,26,25,9,8,87,81,24,24,D
6,10,103,87,39,33,6,8,69,101,22,31,A
9,9,50,83,20,28,16,5,90,90,40,31,A
9,9,80,63,25,26,8,6,81,105,30,30,H
6,3,90,81,22,21,15,4,111,66,38,23,H
4,4,81,73,23,26,4,12,63,105,22,35,H
9,15,84,84,22,39,10,9,86,72,27,27,D
2,11,49,107,14,37,6,17,60,119,26,39,A
7,7,93,73,23,23,6,12,105,90,40,32,A
12,6,96,69,36,22,9,9,49,89,24,27,D
6,15,66,124,27,36,6,3,89,96,20,24,D
13,6,127,71,38,28,11,6,74,92,25,19,H
10,9,78,77,27,27,6,3,82,71,25,21,H
8,3,74,102,24,33,2,11,66,106,16,36,H
8,9,149,60,43,19,10,10,81,57,24,23,A
3,11,61,87,19,33,8,15,76,84,20,37,H
18,3,95,83,42,28,7,8,70,85,23,27,D
8,8,72,92,25,27,8,12,78,73,26,25,H
5,3,97,88,19,22,5,8,143,54,37,15,H
1,12,70,113,18,39,10,7,72,71,27,26,D
11,9,74,66,23,21,14,4,123,62,35,22,D
9,10,45,94,24,30,7,3,95,77,24,19,A
9,9,61,109,22,33,8,11,72,87,28,34,D
7,19,76,98,21,45,14,5,105,84,38,29,A
8,10,87,61,28,20,10,3,81,103,27,36,A
10,8,74,92,23,22,11,8,93,72,34,25,D
16,5,115,64,42,21,11,7,78,70,28,23,D
6,11,46,98,23,35,3,9,126,55,32,19,H
11,8,90,69,33,25,6,14,64,116,25,34,H
6,10,114,76,42,26,8,9,70,76,28,33,H
8,6,68,94,25,26,2,10,70,117,17,38,H
6,3,94,79,25,23,12,4,113,66,35,23,A
7,8,69,99,23,29,6,6,75,72,27,23,A
8,7,67,90,23,21,9,20,76,102,24,46,H
11,8,69,71,25,22,13,3,83,107,31,38,H
7,12,84,67,27,24,6,2,96,93,22,23,H
9,19,77,110,25,47,9,11,52,105,26,35,A
11,4,79,117,27,38,4,7,103,81,25,27,A
8,11,66,80,26,38,7,5,96,63,31,23,H
4,10,132,55,30,21,8,5,83,86,29,24,H
2,9,68,128,17,41,13,5,121,54,41,19,A
4,3,82,94,19,23,10,7,84,70,26,19,H
7,5,81,74,27,25,10,10,72,91,28,24,D
14,4,115,70,38,21,8,10,83,66,28,22,H
14,6,116,53,41,20,11,2,106,71,35,17,H
7,8,78,70,27,23,2,9,65,132,16,43,H
10,9,54,101,26,29,6,6,78,67,28,27,A
6,6,94,54,27,25,8,3,82,76,23,23,D
7,8,71,97,27,29,11,8,67,82,26,26,A
7,5,72,61,29,22,9,11,113,66,46,28,D
13,7,68,82,27,23,8,10,68,85,27,26,A
9,4,66,80,23,26,8,8,53,99,23,27,H
2,9,135,50,24,20,6,7,91,46,26,23,H
11,5,81,115,28,36,15,7,121,52,43,22,H
4,12,56,121,23,37,7,8,95,84,28,30,A
10,5,103,83,36,25,8,4,77,85,27,22,H
2,13,70,105,17,38,9,9,77,68,24,20,H
7,20,78,108,24,46,4,10,72,101,24,30,A
9,9,66,68,28,32,6,7,66,72,21,23,A
7,8,82,97,30,26,5,10,113,57,24,21,A
8,7,108,75,46,24,11,5,68,59,24,23,H
12,8,116,56,41,21,4,12,58,115,23,34,H
7,4,78,60,27,24,12,5,84,105,29,36,H
10,9,66,86,27,23,8,5,73,91,24,24,H
7,8,70,68,25,31,3,12,58,102,18,34,H
7,19,73,105,21,44,11,4,95,79,36,23,A
10,6,73,83,25,23,8,8,90,86,28,31,H
6,8,80,50,24,26,6,6,80,71,22,18,A
10,9,51,98,22,28,6,6,64,70,20,22,H
11,11,64,87,29,30,13,6,81,69,34,30,D
2,13,57,113,17,37,5,9,79,94,25,29,A
6,8,74,82,22,26,9,6,76,98,25,34,A
8,5,105,75,46,21,9,24,70,112,20,50,H
7,9,88,89,29,32,7,8,109,56,31,18,H
9,8,90,74,29,26,5,10,75,55,22,27,H
14,7,97,81,39,25,11,5,73,88,27,23,D
9,6,66,102,23,31,11,9,61,93,24,27,H
11,7,63,66,24,29,13,10,70,78,32,26,H
3,15,58,105,17,37,6,4,88,58,29,23,H
1,11,63,102,19,31,10,7,67,71,24,28,D
8,6,77,79,21,20,6,7,86,73,26,24,H
5,9,86,77,24,26,15,6,107,56,44,18,A
8,8,65,77,21,26,9,21,71,111,18,45,H
8,8,103,55,33,19,10,5,112,71,48,19,A
15,5,100,69,44,23,10,7,76,73,25,20,A
5,2,93,62,25,21,17,10,95,80,39,27,A
4,10,67,63,22,26,3,14,60,111,20,35,H
12,12,71,81,32,30,9,8,89,67,25,25,H
11,12,54,100,22,31,1,12,55,92,16,32,H
7,11,79,76,22,28,9,6,74,94,26,28,A
11,7,74,88,26,23,12,7,67,61,24,27,A
7,22,76,101,19,43,9,8,116,54,34,18,A
11,8,76,64,26,26,5,12,101,80,30,30,H
12,3,95,81,44,21,12,4,63,77,21,22,H
12,8,80,67,30,20,3,5,92,60,24,23,H
13,6,66,60,27,28,15,6,96,78,45,28,H
16,10,96,70,41,26,12,12,59,80,25,27,A
13,5,72,85,28,27,6,10,66,60,23,26,H
4,15,91,86,27,36,15,4,99,82,46,22,A
12,9,58,97,22,31,10,7,71,84,26,27,D
2,16,53,92,15,38,5,20,73,97,15,41,H
3,16,56,104,20,35,9,9,58,79,26,27,A
10,6,108,55,37,14,13,4,83,67,31,22,H
2,5,92,67,23,23,4,15,109,84,32,36,A
12,3,107,99,40,25,5,17,56,86,17,36,D
3,8,98,68,25,26,12,7,100,61,42,15,A
12,6,92,85,40,28,15,11,56,102,25,33,H
9,8,77,79,25,26,13,1,69,81,28,21,A
14,5,111,91,39,26,2,14,56,113,21,30,A
6,10,69,62,22,25,15,11,100,68,42,28,D
10,12,53,86,24,32,12,8,71,64,29,22,D
7,13,78,70,20,27,6,15,106,82,33,35,H
13,7,87,71,29,28,9,5,78,63,22,23,A
7,20,73,95,18,40,10,5,70,66,26,27,A
12,9,84,74,31,27,7,17,52,94,15,37,H
11,4,67,60,27,19,8,9,78,74,25,24,H
12,14,55,110,25,36,6,10,69,70,21,27,A
10,6,94,66,36,17,12,10,89,70,32,27,H
12,6,78,66,29,27,9,10,81,65,22,24,H
8,4,73,63,21,24,12,6,87,82,36,26,D
4,14,94,90,28,34,10,11,53,78,24,31,H
8,15,56,91,18,31,3,9,92,67,27,24,A
4,11,57,132,22,41,9,20,73,92,22,39,A
15,9,100,62,41,23,13,7,128,88,46,27,H
14,2,67,83,27,22,13,9,83,76,31,31,H
8,6,75,56,21,23,15,4,63,58,33,18,H
8,14,49,94,16,33,6,11,92,91,29,30,A
11,10,113,97,40,30,6,14,73,77,17,34,A
17,8,102,58,42,21,17,1,79,70,34,17,H
14,7,83,80,37,26,6,7,77,70,23,21,H
8,9,56,76,23,29,6,11,80,64,22,25,A
11,15,65,109,25,38,9,6,97,65,35,19,H
11,9,83,76,31,29,7,12,70,84,23,34,H
12,4,87,69,34,26,3,13,70,128,26,43,D
8,14,75,99,23,38,4,9,87,62,25,25,D
11,5,73,51,26,20,7,12,71,78,17,29,H
12,6,60,61,30,24,9,16,48,97,17,35,H
10,9,86,70,30,26,9,10,119,79,36,24,H
12,5,69,56,33,23,11,12,73,106,29,35,H
5,9,85,68,22,26,4,11,103,81,28,24,A
5,15,60,86,15,32,5,8,53,82,20,29,D
5,11,73,86,22,34,12,2,100,61,36,21,A
6,7,75,83,22,24,9,6,85,67,29,23,A
14,4,87,76,31,20,10,15,73,104,25,40,H
8,10,87,86,27,27,12,5,82,43,30,19,A
7,11,92,58,32,27,13,8,84,84,33,28,D
3,7,64,130,24,36,14,5,105,65,39,21,A
8,6,99,76,35,24,8,16,48,100,16,36,H
